source,split,label,relative_path,filename,base_id,sha256
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H1_97907_P7_L0.png,H1_97907_P7_L0.png,H1_97907,5031916c0540916e81984fa8f0b1d8a537216cce8b2207c1c0d1154cb5726b13
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_16635_P2_L0.png,H2_16635_P2_L0.png,H2_16635,d5056efd79da16fe5592c25c3e8977396c8b553b85630466c710bb024a0e3e57
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_18201_P2_L1.png,H2_18201_P2_L1.png,H2_18201,7bed29ef2290b9fb537420ca81a10d5e0699d5ae09097ed7630f4455f5a57fd0
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_18304_P2_L1.png,H2_18304_P2_L1.png,H2_18304,ea9458de833061217d1a70a53a4a14dee06478fa3ccd01bcded80522e368764c
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_18597_P2_L1.png,H2_18597_P2_L1.png,H2_18597,eddfdb2a92ef5e88e7705b59b5655a4c461e832732aeafc1aabfd191cc834e0c
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_18597_P2_L2.png,H2_18597_P2_L2.png,H2_18597,a461522980a066d86aa87b7d2e1f2623295685dd2e74c900a39eedebbf880b05
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_18830_P5_L1.png,H2_18830_P5_L1.png,H2_18830,3a8970555328ee572fca5db78ee32ce1577ced8dae4482b51f150997dc1268d5
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_19178_P2_L0.png,H2_19178_P2_L0.png,H2_19178,08d4bc35a5090a3a6c29fa1c098a623766486c54eabea72cf94c5a3973dc4d03
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_20156_P2_L1.png,H2_20156_P2_L1.png,H2_20156,be72be5f5595b58ee4479b319785812488f7d1f131a55bffb0b0ae8bcca085e6
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2049_P1_L0.png,H2_2049_P1_L0.png,H2_2049,8aa8f8c367bcbd6733969fb86fca0b9daa67ffa319a4ef1d7ef26ef06df53559
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2053_P3_L0.png,H2_2053_P3_L0.png,H2_2053,801bb82ee2587e9eb7438962930f17261e752cb8f8f2f11ed7a2bd4662a58759
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2068_P1_L0.png,H2_2068_P1_L0.png,H2_2068,c69079a2c81b95fa7dbd9ce6f1500172f8c4f399ab9d5aaeb8265d503a27ab6f
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2190_P4_L1.png,H2_2190_P4_L1.png,H2_2190,c741941ef3a48036d4f597020dad4997712bd4d9c62590c2d4afdcbb9fd6a99d
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2236_P1_L1.png,H2_2236_P1_L1.png,H2_2236,41b0cd125ad5b3b17252963b4977edd69606b9e50dcc37eee9754f4993c3ec04
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2353_P2_L2.png,H2_2353_P2_L2.png,H2_2353,b2984f02600868aca853ec1f48470c2f280d730419887c7c00d4e02368be1978
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2817_P1_L0.png,H2_2817_P1_L0.png,H2_2817,a1fe35264bc44f564312ecb464eb2b073f2e5604738f73c350bc521e3d1d37ab
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2854_P1_L0.png,H2_2854_P1_L0.png,H2_2854,7fdce248cc0f184acfa4f9ef329f52ceeaeb41e6b0516e25467934f4125fbe95
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2873_P1_L0.png,H2_2873_P1_L0.png,H2_2873,014475d17db10bdd22fce34db01ae95c5863866b1c5bcd64fc00ddacf64c7804
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_2878_P1_L0.png,H2_2878_P1_L0.png,H2_2878,761cea3136e0c752a14e2ea4a2336ab9f51997bdfcc20a2af7711697d590daf9
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_5778_P3_L1.png,H2_5778_P3_L1.png,H2_5778,2b76d5f2f8ba88e9d2494c212eb2281666e26f5612bf31c2a14dbad3e963f01f
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_629_P1_L0.png,H2_629_P1_L0.png,H2_629,3aae50e806f0abd4b9eca975aa19062dd50a5f2b58657312090dfc75c0423251
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H2_7113_P2_L0.png,H2_7113_P2_L0.png,H2_7113,76d966a8a50ef0a6fd333b70a3a11e9537c20be293f99b1b2c8eb0f40bf280e5
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_1886_P10_L0.png,H3_1886_P10_L0.png,H3_1886,db2f50372d78dfe821d788167b8721bdea09723603e87e5b665f4220794d8b2d
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_1890_P4_L0.png,H3_1890_P4_L0.png,H3_1890,ee4cee255c5238e6359a7d3cc20fad810645abeaba1fe66de6759f67f0569c18
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4043_P30_L2.png,H3_4043_P30_L2.png,H3_4043,b35e75dcff6795280bf1bf9867210e65e86f3d28308febc1c945249ab5a386bc
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4045_P34_L2.png,H3_4045_P34_L2.png,H3_4045,c8626cd2b04dfb24193766bdc990db0be326526a0ec2fc4e587224f88c0e531a
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4047_P38_L2.png,H3_4047_P38_L2.png,H3_4047,d224a6c3390cfb5cc3f4da5188b56b8184489d7a2471bf022c9f9b42a9f8668b
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4048_P21_L3.png,H3_4048_P21_L3.png,H3_4048,19d1a89dab17a989e61b69a05950b7cace6119345d472d07f1af26ef8d3d8e69
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4049_P37_L2.png,H3_4049_P37_L2.png,H3_4049,446213989d1e0a0b5c6b927a909d4512c604a782b10a3e97aaed4fa33f840230
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4050_P27_L2.png,H3_4050_P27_L2.png,H3_4050,d18135a4a850672dab5190459bdbd0f4cd68f0863a1d135026602d681f14d56c
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4053_P38_L2.png,H3_4053_P38_L2.png,H3_4053,feed7034a4215c46ef40d5496c070f63414b60d13f32c799880cc211e11e95db
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4055_P19_L4.png,H3_4055_P19_L4.png,H3_4055,e47972e35985f36adcf1de750e931cda8a735411f2d88de608cb194d6e9e8300
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4059_P3_L3.png,H3_4059_P3_L3.png,H3_4059,49808cc53d86072328bc49845e75635cb66433883377707d92cb116e59e844dc
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4059_P48_L0.png,H3_4059_P48_L0.png,H3_4059,dc8827a17abd867dd4dedec1b1150afba624071f7069f37ee26a5e82d6e396e1
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4060_P13_L2.png,H3_4060_P13_L2.png,H3_4060,7af0f81437bc7a1197361c13d10f731d3b8dd2e7c334c60fdd034602dc7ff6c8
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4060_P26_L0.png,H3_4060_P26_L0.png,H3_4060,b6a00577a0a727771cc0b6a5fb7c99c2c16b9c85e718e398e06780e0d0854d4d
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4063_P10_L2.png,H3_4063_P10_L2.png,H3_4063,bff131b3e3b082158d726e47e29bcc32294d0639cf5a009716eab9188365d76a
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4302_P15_L0.png,H3_4302_P15_L0.png,H3_4302,5b837b6205debd9b94caa4dcfe58a1e977cddbce8126f63c1172cf2be32fc764
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4310_P11_L1.png,H3_4310_P11_L1.png,H3_4310,de64d9f08ccfab2c0d7dec2556de12b0945c7cea8a412c91dc4b7a577cd3cd71
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4315_P2_L0.png,H3_4315_P2_L0.png,H3_4315,d0968c00a0f2296da33815d1f091bf366a219124c501397d6d40ce2db4668484
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4330_P1_L2.png,H3_4330_P1_L2.png,H3_4330,48065c6fd0d42906d3e8c68e275d9cc4484234f436ba90fe72d5b234e40dbe17
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4343_P1_L0.png,H3_4343_P1_L0.png,H3_4343,5e9ea1b533e9d5390b91eda8c435d6af82cbef8514345c64542f73f770bc0e5a
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4354_P1_L2.png,H3_4354_P1_L2.png,H3_4354,a46c34f8529bc050c5649ea96b76c1ca38c32d15d37e1d8d0c7b28eaae6f9f43
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4361_P21_L4.png,H3_4361_P21_L4.png,H3_4361,af4a3c42b011d49376af3cb22d837747ffbd91421d4da329245ca44fb07fdb91
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4362_P1_L2.png,H3_4362_P1_L2.png,H3_4362,fc1c062deaa9718ee5c19ef51b1ef22c18c8c0358c662204d5cd102f4ba72be4
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4362_P2_L6.png,H3_4362_P2_L6.png,H3_4362,3c1a3060b74eeb0321a83e8092980c7c00bde18c007e958d2a126dc811382f25
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4365_P1_L1.png,H3_4365_P1_L1.png,H3_4365,2d8d0093a157c3b3921d52e2f7aa47c9ad08bfd310194ee2aff362f53a51e8dd
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_4872_P16_L3.png,H3_4872_P16_L3.png,H3_4872,98552f33243664a423155307b095164d031cc494120148dbb1fcecf925fed1d4
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5261_P1_L3.png,H3_5261_P1_L3.png,H3_5261,4f0e9dbe379f1dfddec19a8c4ba3b8e4b3a8c6123f00174527862afd75d87ca1
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5262_P1_L2.png,H3_5262_P1_L2.png,H3_5262,d8952dec4249912bf728a3aa0d8869a82963f5ae17ca67d6a763181673fea1fc
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5262_P1_L3.png,H3_5262_P1_L3.png,H3_5262,b7d1ba25c33049d90c183a660628ab617999171002746ee7758328f959a0e21e
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5558_P18_L2.png,H3_5558_P18_L2.png,H3_5558,06cd153c3e4b4883472a65d7e1243977a0783db545f5e6b128b41fcbf76bc4f5
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5562_P2_L0.png,H3_5562_P2_L0.png,H3_5562,80911fbf12731d3d4f462b4c353b04dedd28a0efaa65e4906f3553746df0f018
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5579_P20_L2.png,H3_5579_P20_L2.png,H3_5579,4ddb83fc02f492c676ca7315c33ebfa2c8da7a7735984a1409885d9fd7e00aff
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5579_P20_L3.png,H3_5579_P20_L3.png,H3_5579,cf8ab21f986091eacc376a10090073c3acc9e263b315625b54e3719e87a2023f
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5582_P1_L3.png,H3_5582_P1_L3.png,H3_5582,4dc6f65c2938dc7e06b9b13596ec5f0716a686cf85aec5b074f94b06a07cfec1
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H3_5591_P15_L2.png,H3_5591_P15_L2.png,H3_5591,14bcea0f20c5534ec2aa75e77a1075d7eb20bb27d30775db4ffb3218dba32378
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3254_P1_L0.png,H4_3254_P1_L0.png,H4_3254,b544c4b70fe3dc14b9087a549cfd8b265dff03278858b35e9ecb9990debd63d3
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3255_P1_L0.png,H4_3255_P1_L0.png,H4_3255,6c0d6f1311b6dbf2b6b5cbd5a64ecc25eb76412511c7f210e4e61a89fd6b4979
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3283_P1_L0.png,H4_3283_P1_L0.png,H4_3283,45826ed825bb8dfcd928199fbcebecf18a83bf9ffa1f34579f94658c263cb8c5
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3285_P15_L0.png,H4_3285_P15_L0.png,H4_3285,7f4d01e67bb68ee6749587abeae56c45362b7ff9950468af3624d67a402800d7
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3289_P1_L0.png,H4_3289_P1_L0.png,H4_3289,9e1bae76db94d567d847ef480717dcbece46635aff7c836b2df739b04b5b1527
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3291_P1_L0.png,H4_3291_P1_L0.png,H4_3291,c9d92e9484beefc14ecbe3962e7372c2a2c47828ceccd37782de8be7b3048404
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3300_P1_L2.png,H4_3300_P1_L2.png,H4_3300,e7b66fcfff1e06e805051e08f4bbc3b462c4d122b9185e74816d30c0963031bc
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3311_P1_L0.png,H4_3311_P1_L0.png,H4_3311,7545de828bb2fd71d907b033d2dfa9cf304f16b79bcd27d3bec3231181f6cc49
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3315_P1_L0.png,H4_3315_P1_L0.png,H4_3315,2abbed8e63e9ad7f9bf93537dad70fa9ad946593423ecb7fca6d1359776e7db3
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3315_P2_L0.png,H4_3315_P2_L0.png,H4_3315,1b8da979f13dfe9306a993f91541388cf66a53f819f2f9e84e00b3b0b0cac27f
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3316_P2_L1.png,H4_3316_P2_L1.png,H4_3316,aaa443aec1ebf1b74ce02b5800041601ee573fa3ad1865b0043bf311f480413a
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3320_P1_L0.png,H4_3320_P1_L0.png,H4_3320,aeafe0371fc40a29df7c11a72798bc39da3c06c7927813ad154968ccb53ae37f
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3394_P23_L0.png,H4_3394_P23_L0.png,H4_3394,2537b9394f1700f38ec381ab0b703f79a621489f6906eed6e031f014f5d7abff
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3483_P66_L1.png,H4_3483_P66_L1.png,H4_3483,ce72be021aae3611c053c79935751d319ad0ece3aaa4b28158043d5f0c1e8c14
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3527_P69_L0.png,H4_3527_P69_L0.png,H4_3527,7f9cc0141020420e88515fd8d3882fc6f7e71d45982e03ac2be26ed1851baa0e
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_3530_P76_L0.png,H4_3530_P76_L0.png,H4_3530,24461b645cbd60e631e833d6b3209331be9ee3b8f8006fe8d9de9fd751503336
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6967_P4_L2.png,H4_6967_P4_L2.png,H4_6967,bda9b6381417c36a8a1db016b6b3f875079952f6f84c56eaa1b921f1a5f0093b
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6973_P14_L0.png,H4_6973_P14_L0.png,H4_6973,dba77f89fcc8ff82a7ccf1adfe99162e51a21066b9ac006919f510d65eebc6ce
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6974_P1_L1.png,H4_6974_P1_L1.png,H4_6974,d96cd42f13c991a94c5b88beacf0ce2861da20fa88eea3db1a1349f1814aff10
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6979_P19_L0.png,H4_6979_P19_L0.png,H4_6979,458279f31e7c1a1d05b776e378f728942239f03cb34f54fee7263c74817cdd68
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6980_P19_L0.png,H4_6980_P19_L0.png,H4_6980,cf134c91aadf5d082fe1ad20719b834a87627ce6f37f5a88b0cc7d86783b4ccb
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6980_P19_L3.png,H4_6980_P19_L3.png,H4_6980,2e69a1dacadb993a3a2679b8fb29d398b1d5388218760ff8018536ae8ddaefb0
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6994_P1_L1.png,H4_6994_P1_L1.png,H4_6994,42816f1ed7e34769526c1c4b9e54429457f98a2d493b24f3378de0aee167e2dd
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_6998_P2_L2.png,H4_6998_P2_L2.png,H4_6998,60101970143c61331f93a0c5df8f43b36f1d85507b7f7e1f3e5bcbb5f5e92664
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7005_P8_L3.png,H4_7005_P8_L3.png,H4_7005,39663a4b54c7ba0f52dd061dfe2d8ad505f73dbf17dfb51d2208094886db7c28
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7006_P2_L3.png,H4_7006_P2_L3.png,H4_7006,76d170b704c3b0cd21c6677f5b926d72ff608cab4270161aa0b557e016dc4e82
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7007_P1_L2.png,H4_7007_P1_L2.png,H4_7007,21ef72eecbcdea998d523fea9e7ef2f036d4a60aed2233bf47156f25e3666511
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7008_P16_L0.png,H4_7008_P16_L0.png,H4_7008,3eb63d11bca200d39d1272c757ea613f520d29823772a9e17a53ac0fb3a77973
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7024_P5_L3.png,H4_7024_P5_L3.png,H4_7024,e2d93d4ad48108f9294c8bf7c05bdeacbdd380539b1b1708b25c953254621573
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7030_P1_L0.png,H4_7030_P1_L0.png,H4_7030,b0714c23ad5a7425b954d194df04873ea76902f27aeebd0c060d5c57f9aa4fce
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7033_P1_L6.png,H4_7033_P1_L6.png,H4_7033,42598cbed33d2cda4544d3ddc1c357a53dea4328dcb210a78c616ee2e4afe773
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7061_P6_L2.png,H4_7061_P6_L2.png,H4_7061,f8283099d027b1b8d1ae9fb16defcc55ac7a54a7e9badb62f9eea466220eb4d6
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7094_P9_L0.png,H4_7094_P9_L0.png,H4_7094,1aa20718fd9a05e8b89f48081aad48b1845fb8b28ceeb0290bbae2028b728880
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H4_7095_P1_L0.png,H4_7095_P1_L0.png,H4_7095,d1ba5ebc110d26216e95e1b51cc106cdd61474850f553682ad04a6ddf9b05a5a
aihub,train,1,Training/01.원천데이터/TS_아토피_정면/H5_923_P1_L0.png,H5_923_P1_L0.png,H5_923,5c2e1ba06e7f08d2f30229a3a121198c31b83015e5eb57bf10ab774793295a7d
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74007_P0_L0.png,Z4_74007_P0_L0.png,Z4_74007,eb790c5609500d7bea2bb9e9b9794616c76bfc4c2371a6666356bcca2dc58308
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74009_P0_L0.png,Z4_74009_P0_L0.png,Z4_74009,a5e1939993feca60bd5bf5fac92356b99811d25494453d576d58dabd81f80b66
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74018_P0_L0.png,Z4_74018_P0_L0.png,Z4_74018,6cb5c5cf777a3960d41b2984c7d3e4ac92404ef71a44b297b72640d4579b1517
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74023_P0_L0.png,Z4_74023_P0_L0.png,Z4_74023,085bc8bb785f94de07885f525e72450cc51c6f7ff1c0c2a3626456a65f4640b4
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74027_P0_L0.png,Z4_74027_P0_L0.png,Z4_74027,586bdff43d3d0da1d0b9710b95015aebbc7525e2ce10f30e4879cba71b8a4ea6
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74028_P0_L0.png,Z4_74028_P0_L0.png,Z4_74028,f4f099dc17cf3a392ed6db9f441366b6037e11af0ef8262e6b8e2f6e1b4de606
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74029_P0_L0.png,Z4_74029_P0_L0.png,Z4_74029,581e6b15c1c032ab3c7fb2da600d48244852cd00d90e6c92def70d988ab22c3d
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74034_P0_L0.png,Z4_74034_P0_L0.png,Z4_74034,dd32d10a228790cbbe2ce0a03f9f886fe792b78ab9a66c147074002a2cd58314
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74035_P0_L0.png,Z4_74035_P0_L0.png,Z4_74035,3d9c403c545d466eea004605d731e6c10bfebc414fc123a3ade2bb9f0704565d
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74036_P0_L0.png,Z4_74036_P0_L0.png,Z4_74036,ad0953c0642099268be5d53a287693af5c2d5a67616a223bd9ec42c8333b2cad
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74039_P0_L0.png,Z4_74039_P0_L0.png,Z4_74039,bac05ce7e17798972cfe13c113f55216ca3ec80c472e570d26925800501b378b
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74040_P0_L0.png,Z4_74040_P0_L0.png,Z4_74040,664f4876f5ea11f1d00e43cdaa436376fd0a0b117a3dc02db325c5416f567c14
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74042_P0_L0.png,Z4_74042_P0_L0.png,Z4_74042,7ac6af8bbf4942dcacf9d940e732eec88d4687452df07d30f60c2d8eb9ef7528
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74043_P0_L0.png,Z4_74043_P0_L0.png,Z4_74043,d88fcbd05d715da580f3155a80faebed470d195dffa43b909c23153574fdb97c
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74045_P0_L0.png,Z4_74045_P0_L0.png,Z4_74045,95317c8225e520f9561222fcbd010bd24f26b1e381cb19e9138360ba663abe72
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74048_P0_L0.png,Z4_74048_P0_L0.png,Z4_74048,84f7baecdc7cfd346aca4b741e9d1dcd76dad2eb8174bf1884a6b6f34b6d951a
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74049_P0_L0.png,Z4_74049_P0_L0.png,Z4_74049,b0dca7ea7370daafde68b935c2cada32ea7ac82d3577314c837d16baf2b6b357
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74050_P0_L0.png,Z4_74050_P0_L0.png,Z4_74050,95aff3b6ce9e5fdfe488f6f101fe75eeaa96cfe2adc3383a4997b41d5de8d2b1
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74053_P0_L0.png,Z4_74053_P0_L0.png,Z4_74053,97bfe9c93431923daa4866d956f9354ff386b34ce09fba42a75bf35f2cc0bb61
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74056_P0_L0.png,Z4_74056_P0_L0.png,Z4_74056,06cca082d54797e23ec7bdd1a1814ab8d357d41748f2aac16786250d6b80e4b5
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74057_P0_L0.png,Z4_74057_P0_L0.png,Z4_74057,fb3962e469d57bce70261022a88f25aeaee7763e0e437f1a1e10fc0701a5d89e
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74064_P0_L0.png,Z4_74064_P0_L0.png,Z4_74064,e89cc696fdfb45f95a848c8707837fffada353f1a3249c87e956f9e585a2ff78
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74066_P0_L0.png,Z4_74066_P0_L0.png,Z4_74066,15a5f7f8eb27e617dfcfe71bf47f774a9859f9f2cadf225d959f31f17875ab85
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74070_P0_L0.png,Z4_74070_P0_L0.png,Z4_74070,3f940d77c1e5bdadf62bb952c8b5a2cc7aa0d18e676c70b84cb55fbfc74178d8
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74078_P0_L0.png,Z4_74078_P0_L0.png,Z4_74078,3382e2072603e87f7e3a7ad694e21a6770e6511cb8663fe11dbbe2315a2fbbad
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74081_P0_L0.png,Z4_74081_P0_L0.png,Z4_74081,da997beb6b8798bb5ee78f7d9e9bebf5cbead629f3e11d19e38453037f84c65f
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74082_P0_L0.png,Z4_74082_P0_L0.png,Z4_74082,480e6104a0199359608df1d464a3f6458dc1157be1796016b3b4bfbac48e38f9
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74085_P0_L0.png,Z4_74085_P0_L0.png,Z4_74085,1fafd63d7bbbc785388295de7058c6552aa3e716627b81ee8c3eb3d6e97e96e5
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74094_P0_L0.png,Z4_74094_P0_L0.png,Z4_74094,728d095803577e92cd0e6330b529180385af08f5ffaa8f000c39b9b321d1b3ec
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74100_P0_L0.png,Z4_74100_P0_L0.png,Z4_74100,f93b0ed0d69352b588586ccebd4511f6e26aee7c2f98a46341fde4a9902d71dd
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74103_P0_L0.png,Z4_74103_P0_L0.png,Z4_74103,9b05d4a72a7963f92741120164f5cda2356f40eadb59235d6232db3bfb099c8d
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74106_P0_L0.png,Z4_74106_P0_L0.png,Z4_74106,5ef37df020c3193046bfc7381f606d2b152b63519c5c5efca4002d273e0b7ae3
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74109_P0_L0.png,Z4_74109_P0_L0.png,Z4_74109,e69f8fb0963f225a78f5851babb6885f8cb1974a0fca720b3ae9925f05414cb4
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74112_P0_L0.png,Z4_74112_P0_L0.png,Z4_74112,f8c71f28b8dd657f2db729229b3bd2c7b82acf965e9dd7ecb578a94e09520c6d
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74113_P0_L0.png,Z4_74113_P0_L0.png,Z4_74113,6a906413b4696a7bd7730d087873a839ef1b4d6ca9248ef7af9ab12899ad726f
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74118_P0_L0.png,Z4_74118_P0_L0.png,Z4_74118,c5703b67ff19d68095e1be2f6e2a5a7eda4c9baa6a2dd42b96763f04241b0031
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74119_P0_L0.png,Z4_74119_P0_L0.png,Z4_74119,eaa0d0dd38225cfaf454564ab74865def204d4a4e564dee25414773a1d864157
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74120_P0_L0.png,Z4_74120_P0_L0.png,Z4_74120,077af8f3c298a0d94491650498fd01a3924e36cb4cbcae6b7194636b306d1043
aihub,train,1,Training/01.원천데이터/TS_아토피_측면/Z4_74122_P0_L0.png,Z4_74122_P0_L0.png,Z4_74122,6b430cf51575fa6991c318dfc66661ca457d24ab80e986348df2d0c04eee0e33
